model,a,b,category_a,category_b,same_category,raw_similarity,model_centered_similarity,category_centered_similarity,group_normalized_similarity,zscore_model_similarity,min_residual_similarity,label
glm4,existential_no,pp_chain,negation,recursive,False,0.9201976912886137,0.504170314124755,0.2699833248684866,0.9410329251566716,-0.23465692435467245,0.2699833248684866,ordinary
glm4,by_phrase,contrast,passive,logical,False,0.9140177395352861,0.5748735758698511,0.20573144781679867,0.8790169317732303,-0.2184709604030207,0.20573144781679867,ordinary
glm4,morphological_neg,syntactic_do_not,negation,negation,True,0.913018518484147,0.2571483504747924,0.5760358308197608,0.8503093861557657,-0.5962511683933185,0.2571483504747924,ordinary
glm4,conditional,pp_chain,logical,recursive,False,0.9009077046569646,0.3966983761814591,0.22966072250905434,0.8856994574360149,-0.19920781181938452,0.22966072250905434,ordinary
glm4,causal,morphological_neg,logical,negation,False,0.9001969024756287,0.4123016696467261,0.6862178016471406,0.9667111722712556,0.7390955115545734,0.4123016696467261,ordinary
glm4,contrast,dative_passive,logical,passive,False,0.8996434531063526,0.527423261842471,-0.22488381432517573,0.867025987383407,-0.2160042076203931,-0.22488381432517573,ordinary
glm4,and_or,relative_clause,logical,recursive,False,0.8991047967861034,0.27755481168631435,0.7358660724482657,0.9075661983980184,-0.22493709514172264,0.27755481168631435,ordinary
glm4,causal,dative_passive,logical,passive,False,0.8972554978373397,0.42551564175814094,-0.47733060334479643,0.8577400616118414,-0.20196432560938749,-0.47733060334479643,ordinary
glm4,dative_passive,relative_clause,passive,recursive,False,0.8960885726845659,0.1478310409969512,-0.21474281740518672,0.9661980871551682,0.036394697426209405,-0.21474281740518672,ordinary
glm4,pp_chain,scope_quantifier,recursive,negation,False,0.8959293546458248,0.3801161683268968,-0.021542848081966864,0.9756692571136426,0.30915689271587454,-0.021542848081966864,ordinary
glm4,scope_quantifier,syntactic_do_not,negation,negation,True,0.895890793812512,-0.2777078818009049,-0.6048966160952517,0.9733083578973092,0.3527279987419345,-0.6048966160952517,ordinary
glm4,never,pp_chain,negation,recursive,False,0.8939334048247908,0.3927816951453884,-0.020362375888538654,0.962983013209961,-0.13497333885927734,-0.020362375888538654,ordinary
glm4,by_phrase,relative_clause,passive,recursive,False,0.8927726618663102,0.03910300676977536,-0.01459278684870755,0.9681975698897638,0.11906213379138464,-0.01459278684870755,ordinary
glm4,get_passive,morphological_neg,passive,negation,False,0.8924736511408746,0.22326884077561276,-0.053578265733342484,0.8745857159839158,-0.3209239908698069,-0.053578265733342484,ordinary
glm4,morphological_neg,relative_clause,negation,recursive,False,0.8914395415882778,0.10299729069367926,0.7317862696159602,0.883225518492682,-0.5117259490261568,0.10299729069367926,ordinary
glm4,never,syntactic_do_not,negation,negation,True,0.8906073235036948,-0.3547006103924088,-0.7614758614787361,0.9550076499047634,0.4248394872653838,-0.7614758614787361,ordinary
glm4,existential_no,morphological_neg,negation,negation,True,0.8905901299446561,-0.5786350670244385,-0.5828960308525136,0.9277983898567024,-0.31416978937438444,-0.5828960308525136,ordinary
glm4,conditional,morphological_neg,logical,negation,False,0.8901006436439667,-0.5077464542952093,-0.7879455662200058,0.9465661884613055,0.6582182997976865,-0.7879455662200058,ordinary
glm4,conditional,syntactic_do_not,logical,negation,False,0.8863931717497148,-0.6608484882866728,-0.7205144628047986,0.8802369071990187,-0.7047328896952207,-0.7205144628047986,ordinary
glm4,complement_clause,morphological_neg,recursive,negation,False,0.8826982807809274,-0.35278187078007694,-0.41388101500043195,0.8448328812793368,-0.40714860861287044,-0.41388101500043195,ordinary
glm4,get_passive,relative_clause,passive,recursive,False,0.8817668400776172,0.229273968846795,0.35307504476458595,0.9615912448074072,0.16890897853482642,0.229273968846795,ordinary
glm4,dative_passive,lexical_not_adj,passive,negation,False,0.8805415106604327,0.06498343511369165,-0.0005800494102722467,0.9366609441727001,0.4162603817007412,-0.0005800494102722467,ordinary
glm4,morphological_neg,no_agent,negation,passive,False,0.8800366658236836,0.3084187692750262,0.03274653127199511,0.9697373977967502,0.6533934120135488,0.03274653127199511,ordinary
glm4,morphological_neg,never,negation,negation,True,0.8798329745520956,-0.3363093499646984,-0.6340246884327422,0.9030238945638694,-0.4646472134572915,-0.6340246884327422,ordinary
glm4,pp_chain,relative_clause,recursive,recursive,True,0.8794861520438566,0.32437079912620154,-0.05975032567518859,0.9468394208730446,0.31795705651400796,-0.05975032567518859,ordinary
glm4,morphological_neg,possessive_chain,negation,recursive,False,0.8787496684204618,-0.3454334104305991,-0.40340982858292473,0.8428116404229872,-0.19271474465875876,-0.40340982858292473,ordinary
glm4,contrast,morphological_neg,logical,negation,False,0.87713672844616,0.3651410676040012,0.6036729755362265,0.9626439012496397,0.7524738628478278,0.3651410676040012,ordinary
glm4,contrast,relative_clause,logical,recursive,False,0.8770747745720122,0.31567990295979853,0.8693154171846859,0.8607491057681121,-0.4774880988727653,0.31567990295979853,ordinary
glm4,morphological_neg,scope_quantifier,negation,negation,True,0.8726766877492833,-0.39451322064640537,-0.6313601669317904,0.8581595163300461,-0.5959145589448073,-0.6313601669317904,ordinary
glm4,dative_passive,existential_no,passive,negation,False,0.8693993566703907,-0.7296960818960683,-0.022093979069421246,0.9257680513284331,0.1563633708445574,-0.7296960818960683,ordinary
glm4,inference,relative_clause,logical,recursive,False,0.8689668218866932,0.11764207389582812,0.6911662188392915,0.8653366154931631,-0.5515408219625557,0.11764207389582812,ordinary
glm4,conditional,dative_passive,logical,passive,False,0.8633224867051217,-0.7009751099891843,0.2973907387715917,0.8910471536042317,-0.2597009568426914,-0.7009751099891843,ordinary
glm4,and_or,syntactic_do_not,logical,negation,False,0.8613758954639855,-0.010065141924129238,0.6675648137658975,0.9082783909066359,-0.2692229990113766,-0.010065141924129238,ordinary
glm4,lexical_not_adj,syntactic_do_not,negation,negation,True,0.8600431729155413,-0.07840380550566835,0.05670456809953639,0.9430297086222516,0.6733230133093294,-0.07840380550566835,ordinary
glm4,get_passive,syntactic_do_not,passive,negation,False,0.8576698264944526,0.07547380703897032,-0.19873312316562078,0.9514065656223697,0.46977269452426623,-0.19873312316562078,ordinary
glm4,dative_passive,never,passive,negation,False,0.8562468934172954,-0.49107084724028466,0.4342213827114438,0.9342154576801385,0.22831326567748855,-0.49107084724028466,ordinary
glm4,complement_clause,dative_passive,recursive,passive,False,0.8557936065461909,-0.5356112120693697,0.35840225251357766,0.9450877164351236,0.2693954088321247,-0.5356112120693697,ordinary
glm4,by_phrase,existential_no,passive,negation,False,0.8509893840883473,-0.8520029523508261,-0.6531198667237069,0.9386397438449662,-0.18527196333001977,-0.8520029523508261,ordinary
glm4,conditional,no_agent,logical,passive,False,0.8492310305699888,-0.435790123750788,0.05010614788929294,0.9647430025419516,0.5417570178048269,-0.435790123750788,ordinary
glm4,get_passive,lexical_not_adj,passive,negation,False,0.8485011200458658,0.026916663499708497,0.4369032961487318,0.9476375206780562,0.4834654174139972,0.026916663499708497,ordinary
glm4,dative_passive,possessive_chain,passive,recursive,False,0.8470075109855099,-0.5591587628248439,0.33599025066889887,0.9444717291476712,-0.5975259106356282,-0.5591587628248439,ordinary
glm4,causal,relative_clause,logical,recursive,False,0.8449532873055333,0.1050000549388192,0.7134190183257685,0.8538554564795493,-0.527403622185697,0.1050000549388192,ordinary
glm4,inference,syntactic_do_not,logical,negation,False,0.8438980772706809,-0.09096006600330016,0.5901690745716461,0.8233860364490851,-0.7333570138697172,-0.09096006600330016,ordinary
glm4,by_phrase,conditional,passive,logical,False,0.8428550781486918,-0.8177719559752545,-0.2303711724924666,0.9040763303971311,-0.44896680614412904,-0.8177719559752545,ordinary
glm4,and_or,conditional,logical,logical,True,0.8427096931308788,-0.5875956830242413,-0.7175453406270533,0.8887283132355437,0.11638722913594449,-0.7175453406270533,ordinary
glm4,dative_passive,no_agent,passive,passive,True,0.8420773544436623,0.1610750409720037,-0.8637587172200115,0.8712409915366532,-0.24430203215439072,-0.8637587172200115,ordinary
glm4,existential_no,no_agent,negation,passive,False,0.8419961910875257,-0.5328716411770592,0.3194072448244703,0.9333320391682801,-0.26619744031483744,-0.5328716411770592,ordinary
glm4,conditional,inference,logical,logical,True,0.8417050347994808,-0.5204943116755844,-0.81753710056216,0.9533553553946804,0.6525234149516768,-0.81753710056216,ordinary
glm4,and_or,existential_no,logical,negation,False,0.8414035408462788,-0.6631123412201818,-0.5354015768702476,0.8949508731354681,-0.09833188122878479,-0.6631123412201818,ordinary
glm4,dative_passive,scope_quantifier,passive,negation,False,0.8389346817128831,-0.6200629384530095,0.04773758713901623,0.9444747069889236,-0.15171391696202816,-0.6200629384530095,ordinary
glm4,lexical_not_adj,pp_chain,negation,recursive,False,0.8372234777819224,-0.04777447953290808,-0.04690901383217935,0.9445853195850374,-0.1258130536980996,-0.04777447953290808,ordinary
glm4,existential_no,inference,negation,logical,False,0.8353620419698624,-0.6280344342491617,-0.557521511607224,0.9243342671038337,-0.26542719990581487,-0.6280344342491617,ordinary
glm4,by_phrase,lexical_not_adj,passive,negation,False,0.8352252370568318,-0.04348013734699011,0.02920744774071827,0.9464660955886668,0.3912267518965144,-0.04348013734699011,ordinary
glm4,by_phrase,scope_quantifier,passive,negation,False,0.8347452440176022,-0.5353566479395334,0.10630656315567254,0.9554649777645051,-0.17873796618726934,-0.5353566479395334,ordinary
glm4,no_agent,syntactic_do_not,passive,negation,False,0.8321091352523833,0.19844608393889848,-0.043010480197655715,0.8351596812323545,-0.4998685958860271,-0.043010480197655715,ordinary
glm4,lexical_not_adj,morphological_neg,negation,negation,True,0.8264136737803851,-0.4399495401361714,-0.16227484381221535,0.8705973626479743,-0.6820708620651514,-0.4399495401361714,ordinary
glm4,by_phrase,complement_clause,passive,recursive,False,0.8199423429196955,-0.6975153246888236,-0.007433838187739659,0.9527454459361061,0.2099315300835051,-0.6975153246888236,ordinary
glm4,existential_no,get_passive,negation,passive,False,0.8193203503002154,-0.6672212596389583,0.22863966673327343,0.927171955684237,0.15612233302469272,-0.6672212596389583,ordinary
glm4,no_agent,relative_clause,passive,recursive,False,0.8190202087888476,-0.07654680508077338,-0.09408448607310381,0.8606207464751586,-0.5054189378452475,-0.09408448607310381,ordinary
glm4,conditional,get_passive,logical,passive,False,0.8172589067223,-0.6194796000408469,-0.16754677844006535,0.8944210630922875,-0.2980271666963557,-0.6194796000408469,ordinary
glm4,existential_no,relative_clause,negation,recursive,False,0.8148424893724003,-0.3879094767785473,-0.5652310694178728,0.9327293048758212,-0.011201185860224186,-0.5652310694178728,ordinary
glm4,by_phrase,never,passive,negation,False,0.8137063274984422,-0.6733912704349363,-0.2501201469476613,0.9484299010184587,0.021530311732245972,-0.6733912704349363,ordinary
glm4,inference,lexical_not_adj,logical,negation,False,0.811404467980317,-0.28290114415860196,0.09713610595055959,0.8731154784975771,-0.7021056684257057,-0.28290114415860196,ordinary
glm4,and_or,lexical_not_adj,logical,negation,False,0.8112480577648082,-0.33524151240326633,-0.039461485505224984,0.8613364201659844,-0.40010983855818805,-0.33524151240326633,ordinary
glm4,contrast,syntactic_do_not,logical,negation,False,0.8074836607165158,0.08521007538242341,0.7039987230796636,0.8071848581556998,-0.7001638491841943,0.08521007538242341,ordinary
glm4,by_phrase,possessive_chain,passive,recursive,False,0.8073444945865087,-0.7083617083175936,-0.013892626639770431,0.9475323445114665,-0.44540670738472476,-0.7083617083175936,ordinary
glm4,complement_clause,relative_clause,recursive,recursive,True,0.8050429916376246,-0.29729860106516653,-0.838782080304495,0.9605116971437487,0.21864794264162268,-0.838782080304495,ordinary
glm4,relative_clause,scope_quantifier,recursive,negation,False,0.8046578423315923,-0.33498105083029184,-0.5551852638173661,0.9570923583076072,0.3568774534204759,-0.5551852638173661,ordinary
glm4,causal,syntactic_do_not,logical,negation,False,0.8025054934281955,-0.07565151613865434,0.4981557333472876,0.8035227487845916,-0.7140746490647778,-0.07565151613865434,ordinary
glm4,possessive_chain,relative_clause,recursive,recursive,True,0.8014507581538758,-0.30004632411341636,-0.851444410714378,0.9553571124759476,0.15563983446030477,-0.851444410714378,ordinary
glm4,causal,conditional,logical,logical,True,0.7988711950219646,-0.5809132258934885,-0.8999171325971425,0.9429131905639648,0.6771968542674525,-0.8999171325971425,ordinary
glm4,causal,lexical_not_adj,logical,negation,False,0.7964232228891938,-0.1506149869078953,0.40093060625745947,0.8597068154239507,-0.7205426149783986,-0.1506149869078953,ordinary
glm4,morphological_neg,pp_chain,negation,recursive,False,0.7951296254426431,-0.6243921456663774,-0.44515631612968987,0.8225358949932372,-0.19987212740105229,-0.6243921456663774,ordinary
glm4,conditional,relative_clause,logical,recursive,False,0.7918697053025359,-0.49835676409982277,-0.8922059183821094,0.8869099509356643,-0.5708915569688922,-0.8922059183821094,ordinary
glm4,lexical_not_adj,relative_clause,negation,recursive,False,0.7904959443272497,-0.35865143042654163,0.16510820288869432,0.9499417499859028,0.45523153284091805,-0.35865143042654163,ordinary
glm4,causal,existential_no,logical,negation,False,0.7901686232836789,-0.6904681247250093,-0.703375970302736,0.9056238127808691,-0.29841055311996806,-0.703375970302736,ordinary
glm4,contrast,lexical_not_adj,logical,negation,False,0.7901558817867409,-0.07813681934061743,0.5481132593529477,0.8583791004829636,-0.6853733387269096,-0.07813681934061743,ordinary
glm4,dative_passive,pp_chain,passive,recursive,False,0.7882375392197253,-0.6090151653019464,-0.3043067396883454,0.9254605246827821,-0.7155860230567516,-0.6090151653019464,ordinary
glm4,by_phrase,pp_chain,passive,recursive,False,0.7862141583744316,-0.5047334546767689,0.04486675131997288,0.9236435764593097,-0.45142034004070064,-0.5047334546767689,ordinary
glm4,and_or,scope_quantifier,logical,negation,False,0.7861623753066473,-0.8016040620548336,-0.4788789413327068,0.892740264072412,-0.07617239097978336,-0.8016040620548336,ordinary
glm4,and_or,never,logical,negation,False,0.7751564476220827,-0.8478869804017526,-0.6518061426511201,0.8818904933776325,-0.2670888953290604,-0.8478869804017526,ordinary
glm4,no_agent,scope_quantifier,passive,negation,False,0.7748312202115498,-0.6074896029656754,0.11393085270343307,0.8556227711535908,-0.616935926339216,-0.6074896029656754,ordinary
glm4,inference,scope_quantifier,logical,negation,False,0.7734369623069782,-0.814838137124599,-0.7290505993243926,0.8403552970983305,-0.6381514535644836,-0.814838137124599,ordinary
glm4,and_or,complement_clause,logical,recursive,False,0.7723226470605855,-0.8958903077338902,-0.5850537017193969,0.8781566841433508,-0.33005916543183245,-0.8958903077338902,ordinary
glm4,inference,never,logical,negation,False,0.7705537997033975,-0.8007160597568638,-0.6642698829688972,0.8881802363522127,-0.5763064723217184,-0.8007160597568638,ordinary
glm4,never,relative_clause,negation,recursive,False,0.7688698841149805,-0.51877519686765,-0.8955285632408693,0.9517594375241678,0.08145594010763281,-0.8955285632408693,ordinary
glm4,and_or,possessive_chain,logical,recursive,False,0.768823386017027,-0.8822378670387391,-0.5771849671699844,0.8819903145925303,0.060128263870349044,-0.8822378670387391,ordinary
glm4,never,no_agent,negation,passive,False,0.7614484278995232,-0.6867640136021738,-0.033890830571059,0.8963067903402401,-0.5997957582012303,-0.6867640136021738,ordinary
glm4,complement_clause,inference,recursive,logical,False,0.7599518097981679,-0.8984702012668505,-0.4432081300510681,0.8174081479120893,-0.5549903525942912,-0.8984702012668505,ordinary
glm4,get_passive,scope_quantifier,passive,negation,False,0.7575522851286263,-0.8296874931350621,-0.28254589879200626,0.9288146616496732,-0.11934839219465657,-0.8296874931350621,ordinary
glm4,inference,possessive_chain,logical,recursive,False,0.7566401970419939,-0.8841771789962602,-0.4281516286093679,0.8191947346163742,-0.32096902479897566,-0.8841771789962602,ordinary
glm4,conditional,contrast,logical,logical,True,0.7564337399289028,-0.7164314357571049,-0.936448391803677,0.9297644177121602,0.5860642913256758,-0.936448391803677,ordinary
glm4,and_or,pp_chain,logical,recursive,False,0.7552516801751883,-0.6281274610884005,-0.12196243228870092,0.8640340439540047,0.11959579640341472,-0.6281274610884005,ordinary
glm4,get_passive,never,passive,negation,False,0.7539709236794206,-0.8213512134527534,-0.19408841877882024,0.9279272392107561,0.15812204015999798,-0.8213512134527534,ordinary
glm4,complement_clause,no_agent,recursive,passive,False,0.7527031903123941,-0.7677133967155287,-0.06345024341561464,0.8312427018743047,-0.615437820384606,-0.7677133967155287,ordinary
glm4,contrast,existential_no,logical,negation,False,0.7524639532193786,-0.7966772630220075,-0.7877332487826583,0.8944669011002492,-0.34036360255858666,-0.7966772630220075,ordinary
glm4,lexical_not_adj,no_agent,negation,passive,False,0.7512311621914329,-0.3756574714292827,-0.3864451927856072,0.8652467342838083,-0.6603785130670833,-0.3864451927856072,ordinary
glm4,complement_clause,get_passive,recursive,passive,False,0.7479630237619418,-0.8855914200361666,-0.29677378498254836,0.9267748961136956,0.18201426362704967,-0.8855914200361666,ordinary
glm4,causal,scope_quantifier,logical,negation,False,0.7478509978888604,-0.698383568880826,-0.35375674138419977,0.8208651979854902,-0.6609940352550517,-0.698383568880826,ordinary
glm4,no_agent,possessive_chain,passive,recursive,False,0.7470237288982712,-0.7609477497375918,-0.021255284325269613,0.8309130148995211,-0.34140779643694846,-0.7609477497375918,ordinary
glm4,no_agent,pp_chain,passive,recursive,False,0.7467084027937191,-0.4793652568602959,0.23887220258031766,0.8069638301170532,-0.19787284064118066,-0.4793652568602959,ordinary
glm4,get_passive,possessive_chain,passive,recursive,False,0.7397373043943013,-0.9017365903235579,-0.3177438518652395,0.9237884511176327,-0.5813958935770523,-0.9017365903235579,ordinary
glm4,get_passive,pp_chain,passive,recursive,False,0.738958019261056,-0.5893345841408871,-0.004144511332785214,0.9083360740039891,-0.641684546563744,-0.5893345841408871,ordinary
glm4,inference,pp_chain,logical,recursive,False,0.7301193615991164,-0.7112120052440418,-0.32530210896276873,0.8007787373889281,-0.2659609491671243,-0.7112120052440418,ordinary
glm4,causal,never,logical,negation,False,0.7199154471752681,-0.8377135605647428,-0.8535181035781992,0.8671330120219815,-0.5674884895389337,-0.8535181035781992,ordinary
glm4,causal,complement_clause,logical,recursive,False,0.7107383676172323,-0.9148232482639574,-0.43606717818977825,0.7952423036424878,-0.5587274253133436,-0.9148232482639574,ordinary
glm4,contrast,scope_quantifier,logical,negation,False,0.7104506812348143,-0.7789171035852506,-0.4942578695724502,0.8162326358897481,-0.6736869539057686,-0.7789171035852506,ordinary
glm4,causal,possessive_chain,logical,recursive,False,0.7064912600163169,-0.9045795742875695,-0.43461696853062565,0.7943108380909423,-0.3204903821514835,-0.9045795742875695,ordinary
glm4,contrast,pp_chain,logical,recursive,False,0.6852671136367928,-0.6022807709048242,-0.04941914993567383,0.7704275016191867,-0.2622874908884615,-0.6022807709048242,ordinary
glm4,causal,pp_chain,logical,recursive,False,0.6792697686153554,-0.7376048748566205,-0.3632827150393766,0.7701385017247214,-0.2826018883285036,-0.7376048748566205,ordinary
glm4,contrast,never,logical,negation,False,0.6770892224538946,-0.9337999005588582,-0.9598535735369579,0.8564393886466773,-0.6788407268867783,-0.9598535735369579,ordinary
glm4,complement_clause,contrast,recursive,logical,False,0.6764621112140352,-0.9629638713889858,-0.7340019549770036,0.7906975166486433,-0.597354562196714,-0.9629638713889858,ordinary
glm4,contrast,possessive_chain,logical,recursive,False,0.6715055645005678,-0.9544836995588843,-0.7379647622310528,0.7905736710193607,-0.3303011326580274,-0.9544836995588843,ordinary
glm4,complement_clause,possessive_chain,recursive,recursive,True,0.9986323905163557,0.9905285237234503,0.9726463910709785,0.9906190690130933,0.2654479449049648,0.9726463910709785,residual_stable_candidate
glm4,conditional,existential_no,logical,negation,False,0.9958110350960041,0.9673470400073486,0.7816038699412957,0.9752251205797947,0.1663276092789666,0.7816038699412957,residual_stable_candidate
glm4,complement_clause,never,recursive,negation,False,0.9939401550779583,0.9570903200556875,0.7935904953431223,0.9753253479387516,0.2591936536483965,0.7935904953431223,residual_stable_candidate
glm4,never,possessive_chain,negation,recursive,False,0.9932569818745749,0.9538701235569795,0.7972522780740338,0.9686838500321133,0.028114084470703665,0.7972522780740338,residual_stable_candidate
glm4,and_or,inference,logical,logical,True,0.9893373139213161,0.9276622056412341,0.5165851691615476,0.8803712724389581,0.1674387154986835,0.5165851691615476,residual_stable_candidate
glm4,causal,inference,logical,logical,True,0.9889520624336394,0.9523723797508907,0.7105931556617512,0.9896946688750142,0.9002616972948003,0.7105931556617512,residual_stable_candidate
glm4,causal,contrast,logical,logical,True,0.9871288723978789,0.9479810789368299,0.8207262911113807,0.9927852020807847,0.9282007489753973,0.8207262911113807,residual_stable_candidate
glm4,existential_no,never,negation,negation,True,0.9827895155448506,0.8561556211007518,0.7245986276075416,0.9871188305769126,0.6714410521837598,0.7245986276075416,residual_stable_candidate
glm4,complement_clause,scope_quantifier,recursive,negation,False,0.9808736433962949,0.8491823578228509,0.4910167417772537,0.9846908404477505,0.21823170777656536,0.4910167417772537,residual_stable_candidate
glm4,possessive_chain,scope_quantifier,recursive,negation,False,0.9801343306817565,0.8498546555416544,0.5045683101750285,0.9888408908698796,0.36021225615346464,0.5045683101750285,residual_stable_candidate
glm4,and_or,causal,logical,logical,True,0.9799817284299879,0.9088016683311365,0.4498750323567907,0.8755277397106707,0.14569329219503635,0.4498750323567907,residual_stable_candidate
