model,a,b,category_a,category_b,same_category,raw_similarity,model_centered_similarity,category_centered_similarity,group_normalized_similarity,zscore_model_similarity,min_residual_similarity,label
qwen3,lexical_not_adj,syntactic_do_not,negation,negation,True,0.8772695828839603,0.208351972339347,-0.018995071705752358,0.9556873650000904,0.2754246045042942,-0.018995071705752358,ordinary
qwen3,dative_passive,relative_clause,passive,recursive,False,0.8734499346338148,-0.35634221140070277,0.49371574541970215,0.9451300070910676,0.25933057983069496,-0.35634221140070277,ordinary
qwen3,complement_clause,lexical_not_adj,recursive,negation,False,0.8668246065889205,0.108249136596196,-0.4113535439596637,0.9513637083917267,0.178330367166973,-0.4113535439596637,ordinary
qwen3,and_or,morphological_neg,logical,negation,False,0.8639469942088609,0.30026649312813525,0.33693636451476544,0.9421714982568096,0.6991111976804033,0.30026649312813525,ordinary
qwen3,dative_passive,pp_chain,passive,recursive,False,0.8638703300177354,-0.3739667042608047,-0.005330808653702094,0.9333390332922571,0.1723274357474663,-0.3739667042608047,ordinary
qwen3,inference,never,logical,negation,False,0.861806627198597,0.23271958350775557,0.7006159334984703,0.881725419432782,0.13328652636874513,0.23271958350775557,ordinary
qwen3,causal,conditional,logical,logical,True,0.8578708275775037,0.4650044991792387,-0.3086417993739517,0.9535128023347123,0.8088382185689857,-0.3086417993739517,ordinary
qwen3,causal,inference,logical,logical,True,0.8577477842296317,0.4136114185927901,-0.3094957134679787,0.9552181947944286,0.7923804673231766,-0.3094957134679787,ordinary
qwen3,and_or,pp_chain,logical,recursive,False,0.8573821722628675,0.1202925349238818,0.5290783956622566,0.8434297779713498,-0.3229447840652429,0.1202925349238818,ordinary
qwen3,and_or,by_phrase,logical,passive,False,0.8523488897795467,-0.22350347590240113,-0.36595699299167006,0.9244891353924942,-0.41837113582597685,-0.36595699299167006,ordinary
qwen3,inference,relative_clause,logical,recursive,False,0.8517673569526402,-0.002460054646534893,0.3862218438205865,0.8063025602132312,-0.5987402320691161,-0.002460054646534893,ordinary
qwen3,conditional,relative_clause,logical,recursive,False,0.8516618749087086,0.12621109400540917,0.4688409111980729,0.8331511903764505,-0.6179994802725378,0.12621109400540917,ordinary
qwen3,existential_no,lexical_not_adj,negation,negation,True,0.8512848306665619,-0.428276815182162,-0.5219770834503971,0.8832739327740657,-0.03357983825482712,-0.5219770834503971,ordinary
qwen3,possessive_chain,relative_clause,recursive,recursive,True,0.8499789001302434,-0.5895067725854685,-0.8177834962337752,0.9334630284130275,0.24124974122759146,-0.8177834962337752,ordinary
qwen3,dative_passive,get_passive,passive,passive,True,0.8495658247356539,-0.359571989382464,0.04678655452179999,0.9455000021236549,0.17899391771004722,-0.359571989382464,ordinary
qwen3,complement_clause,never,recursive,negation,False,0.8486358249746035,0.27569007949835683,0.10633638339657045,0.9111535548527296,-0.33914035860428215,0.10633638339657045,ordinary
qwen3,get_passive,syntactic_do_not,passive,negation,False,0.8481710806556801,0.09257044991582275,-0.06657667996135432,0.9660475547914619,0.7329809223010133,-0.06657667996135432,ordinary
qwen3,conditional,inference,logical,logical,True,0.8477168069228229,0.19700626111628514,-0.43465260185193433,0.9566617833651672,0.7624324305833708,-0.43465260185193433,ordinary
qwen3,and_or,relative_clause,logical,recursive,False,0.8476567684180095,0.053711093025986215,0.21702351287581337,0.855001070775563,-0.39891536646364,0.053711093025986215,ordinary
qwen3,contrast,inference,logical,logical,True,0.8473322984458832,0.11141061569273294,-0.43454969506321944,0.9545681649427147,0.7712232784013262,-0.43454969506321944,ordinary
qwen3,dative_passive,inference,passive,logical,False,0.8464211680350051,-0.24865098734622154,-0.13648882295570555,0.847652525814133,-0.0724203070593884,-0.24865098734622154,ordinary
qwen3,conditional,contrast,logical,logical,True,0.8460182108002335,0.22187247282227468,-0.44312116090063713,0.9617085387140685,0.7715962992591245,-0.44312116090063713,ordinary
qwen3,morphological_neg,pp_chain,negation,recursive,False,0.845506942279719,0.1312708479034027,-0.13828142870274476,0.8167945629587858,-0.3298852838039023,-0.13828142870274476,ordinary
qwen3,by_phrase,get_passive,passive,passive,True,0.840986016516641,-0.19070114305107813,-0.6841811627595298,0.9310419225657254,0.3963792777342856,-0.6841811627595298,ordinary
qwen3,complement_clause,scope_quantifier,recursive,negation,False,0.8394181665923633,0.4559742760104139,0.5017841756589019,0.9201677096381273,0.018278228533770664,0.4559742760104139,ordinary
qwen3,possessive_chain,pp_chain,recursive,recursive,True,0.8377632153713189,-0.5821273526663131,-0.4856071490102811,0.9408192320321688,0.25694817772129785,-0.5821273526663131,ordinary
qwen3,by_phrase,lexical_not_adj,passive,negation,False,0.8376271779461776,0.055044987733984106,0.39173776146096306,0.9004506295622685,0.488343949597946,0.055044987733984106,ordinary
qwen3,conditional,morphological_neg,logical,negation,False,0.8367603778549837,0.2659002084014551,0.49892060046202913,0.9553636663667906,0.6784345530461713,0.2659002084014551,ordinary
qwen3,and_or,lexical_not_adj,logical,negation,False,0.836691382159041,-0.468538933801223,-0.29968526778737936,0.8530251979359809,-0.511945563607353,-0.468538933801223,ordinary
qwen3,morphological_neg,relative_clause,negation,recursive,False,0.8366316081344763,0.061657568466747,-0.1560350980149561,0.8199075130642356,-0.5007908969886449,-0.1560350980149561,ordinary
qwen3,inference,pp_chain,logical,recursive,False,0.8366202814654298,-0.08366799445994126,0.4574732701581988,0.7834702986780725,-0.5848365736756121,-0.08366799445994126,ordinary
qwen3,get_passive,possessive_chain,passive,recursive,False,0.8320869131901029,-0.41829309945241366,-0.8172870281955985,0.9378032757135356,0.36052171908039754,-0.8172870281955985,ordinary
qwen3,complement_clause,get_passive,recursive,passive,False,0.8280087863037073,0.02924780397243459,0.019466027423082594,0.9475067216646947,0.5438363443525348,0.019466027423082594,ordinary
qwen3,and_or,contrast,logical,logical,True,0.8274209694073198,-0.06833167675358429,-0.6502287880841667,0.9406550115482051,0.5540925576014274,-0.6502287880841667,ordinary
qwen3,and_or,get_passive,logical,passive,False,0.8219465210115476,-0.1323115937294358,0.449059144370378,0.876129782552908,-0.5870863552446093,-0.1323115937294358,ordinary
qwen3,contrast,possessive_chain,logical,recursive,False,0.8214936442523958,0.4383407965295256,0.623771366959998,0.7880058128039602,-0.4511542095631265,0.4383407965295256,ordinary
qwen3,get_passive,morphological_neg,passive,negation,False,0.8195296765496903,0.021389199326810875,-0.2536213674304513,0.8300311007300306,-0.7330639933974932,-0.2536213674304513,ordinary
qwen3,by_phrase,morphological_neg,passive,negation,False,0.8192848392590771,0.04772027721997812,0.20013131784677882,0.8671528961227539,-0.43955849215638626,0.04772027721997812,ordinary
qwen3,dative_passive,existential_no,passive,negation,False,0.819150402266849,-0.5757700589982545,-0.057428595296353115,0.8957480469370042,-0.337935757057772,-0.5757700589982545,ordinary
qwen3,pp_chain,scope_quantifier,recursive,negation,False,0.8183635820302283,0.16825395398671172,-0.14236466731062264,0.8841474608634922,-0.2128771899503932,-0.14236466731062264,ordinary
qwen3,by_phrase,existential_no,passive,negation,False,0.8174419118259867,-0.4531512692063849,-0.16923088393458394,0.9270685037910713,-0.04079699239887295,-0.4531512692063849,ordinary
qwen3,get_passive,inference,passive,logical,False,0.8148658319957839,-0.2222957614192678,0.4740956575789513,0.8262365565816003,-0.727908601435981,-0.2222957614192678,ordinary
qwen3,conditional,lexical_not_adj,logical,negation,False,0.8135947104518015,-0.3284720400438385,0.17840820065197704,0.8573839333885696,-0.5038447594780423,-0.3284720400438385,ordinary
qwen3,by_phrase,causal,passive,logical,False,0.8133208290042634,0.513096286357039,0.6862168616905348,0.892786381851145,-0.24781892576891854,0.513096286357039,ordinary
qwen3,inference,lexical_not_adj,logical,negation,False,0.8132421718531122,-0.6473618401498773,-0.7411618227076854,0.7931324591723945,-0.6049682864854153,-0.7411618227076854,ordinary
qwen3,never,syntactic_do_not,negation,negation,True,0.8094297934190856,0.07299813731654356,-0.4184319215106511,0.9215338471914696,-0.2803358101500243,-0.4184319215106511,ordinary
qwen3,contrast,lexical_not_adj,logical,negation,False,0.8075896080070332,-0.009660591264834713,0.5880797725560054,0.7940068306562649,-0.4604546903357701,-0.009660591264834713,ordinary
qwen3,complement_clause,existential_no,recursive,negation,False,0.8008007024241522,-0.06813109479022951,-0.3844305757704175,0.8725049324815004,-0.20422952685733886,-0.3844305757704175,ordinary
qwen3,possessive_chain,syntactic_do_not,recursive,negation,False,0.8001140484939148,-0.06679596094021521,-0.16010485452630174,0.9021476430739828,0.3429140468108897,-0.16010485452630174,ordinary
qwen3,existential_no,scope_quantifier,negation,negation,True,0.7926113744145712,0.06230595623964003,-0.1743758564805857,0.8888520321677937,0.05592630388355313,-0.1743758564805857,ordinary
qwen3,dative_passive,never,passive,negation,False,0.7905235834513166,-0.394902953158789,-0.08872337428837343,0.911098756936846,-0.3683239947054617,-0.394902953158789,ordinary
qwen3,existential_no,possessive_chain,negation,recursive,False,0.7899657794056774,-0.7395266692650897,-0.331010942326739,0.861294351239784,-0.4974707457894963,-0.7395266692650897,ordinary
qwen3,and_or,causal,logical,logical,True,0.7883333686982482,0.08021934556392343,-0.8585938101886934,0.9248695991014668,0.5544985206559172,-0.8585938101886934,ordinary
qwen3,relative_clause,scope_quantifier,recursive,negation,False,0.7846672611478256,-0.000104593876839669,-0.39669679297020016,0.9069879900033199,-0.12467697401719954,-0.39669679297020016,ordinary
qwen3,conditional,syntactic_do_not,logical,negation,False,0.7844853747018214,-0.02979458818501611,0.7100900352717403,0.823057536291135,-0.7299641308658212,-0.02979458818501611,ordinary
qwen3,by_phrase,inference,passive,logical,False,0.78358407291842,-0.3051491102216176,-0.5401392206183637,0.8829254564076574,-0.30427000769937396,-0.5401392206183637,ordinary
qwen3,by_phrase,conditional,passive,logical,False,0.7825586424550889,-0.13956424317075294,-0.347087467945316,0.9001818185069056,-0.3434674105369825,-0.347087467945316,ordinary
qwen3,contrast,existential_no,logical,negation,False,0.782452860835107,-0.33658413396860853,-0.48514058218731676,0.8764416985919361,0.059816255567759796,-0.48514058218731676,ordinary
qwen3,by_phrase,no_agent,passive,passive,True,0.7817402520912768,0.8134089754504712,0.5719120456498903,0.8962504402362885,-0.1030723171697049,0.5719120456498903,ordinary
qwen3,scope_quantifier,syntactic_do_not,negation,negation,True,0.779698107210215,0.32543892936369573,0.025158824985163503,0.9153844612357093,0.224741921762922,0.025158824985163503,ordinary
qwen3,causal,dative_passive,logical,passive,False,0.7793432109833571,0.25568232758512194,-0.4539868871165112,0.8327972782949344,-0.15398186375257264,-0.4539868871165112,ordinary
qwen3,existential_no,syntactic_do_not,negation,negation,True,0.7790598388506703,-0.2714124025429114,-0.46441148572648694,0.8882006035905464,-0.2740336286334334,-0.46441148572648694,ordinary
qwen3,inference,possessive_chain,logical,recursive,False,0.7780723121615171,-0.5701525144787385,-0.6736822868665727,0.7756456899184785,-0.5060860005370893,-0.6736822868665727,ordinary
qwen3,get_passive,scope_quantifier,passive,negation,False,0.7755615080813336,0.10933595645258838,-0.18657101245459928,0.9098152804027693,0.43594518953980593,-0.18657101245459928,ordinary
qwen3,dative_passive,syntactic_do_not,passive,negation,False,0.7729225754733691,-0.4107765855353354,-0.059935103888663084,0.9151496193126628,0.17054995228414246,-0.4107765855353354,ordinary
qwen3,morphological_neg,syntactic_do_not,negation,negation,True,0.7727733344330635,-0.029669194688490497,-0.013171277744490815,0.8181404891404445,-0.7082040765367232,-0.029669194688490497,ordinary
qwen3,complement_clause,possessive_chain,recursive,recursive,True,0.7727144165426162,-0.2987997815400536,-0.4841896435688315,0.9101567055411244,0.1944296455342538,-0.4841896435688315,ordinary
qwen3,complement_clause,dative_passive,recursive,passive,False,0.771599323266542,-0.4580453954680285,-0.10057474990165934,0.9129381409453365,0.15372420074424023,-0.4580453954680285,ordinary
qwen3,complement_clause,conditional,recursive,logical,False,0.7673957370333411,-0.07999355857929108,0.40564854825329133,0.7916180214813147,-0.6718082578341081,-0.07999355857929108,ordinary
qwen3,complement_clause,inference,recursive,logical,False,0.7670667867203356,-0.23008384102550028,0.32645966836855633,0.7611894263559195,-0.7011656226743783,-0.23008384102550028,ordinary
qwen3,by_phrase,pp_chain,passive,recursive,False,0.7656796595245915,-0.6480775219700549,-0.33582975288110506,0.8598421220116791,-0.2149237118756138,-0.6480775219700549,ordinary
qwen3,conditional,existential_no,logical,negation,False,0.764596671681161,-0.23463854420522925,-0.35241801972282893,0.8899587764549329,0.09920246352861668,-0.35241801972282893,ordinary
qwen3,contrast,get_passive,logical,passive,False,0.7612078438080708,-0.326330638016122,-0.36260943483548996,0.8029537656575833,-0.8157266386957597,-0.36260943483548996,ordinary
qwen3,complement_clause,morphological_neg,recursive,negation,False,0.7606503235902384,-0.06734909145098653,-0.43040453656303435,0.7870228205902967,-0.5224110696743683,-0.43040453656303435,ordinary
qwen3,causal,no_agent,logical,passive,False,0.756712502556389,0.48831740579103344,0.5989128288754134,0.9255493458646308,0.7499054383329143,0.48831740579103344,ordinary
qwen3,contrast,morphological_neg,logical,negation,False,0.7509490049236757,-0.0438238443851798,0.07813629790874106,0.9031241383540423,0.7566157075994397,-0.0438238443851798,ordinary
qwen3,contrast,no_agent,logical,passive,False,0.7487034851478399,0.5804706627287364,0.3834100494716146,0.9382706940424044,0.7540822404022051,0.3834100494716146,ordinary
qwen3,and_or,complement_clause,logical,recursive,False,0.7474501500549704,-0.31375961573221023,-0.16128846369407626,0.8079370024107368,-0.45603633937342813,-0.31375961573221023,ordinary
qwen3,conditional,pp_chain,logical,recursive,False,0.7436099125481289,-0.47075927557419356,-0.5335853943394335,0.8080140541639415,-0.6615079422529723,-0.5335853943394335,ordinary
qwen3,causal,existential_no,logical,negation,False,0.7433322741428412,-0.14953615750267119,-0.14003873984436974,0.867281311756423,0.03388216988528102,-0.14953615750267119,ordinary
qwen3,and_or,never,logical,negation,False,0.7331687536788513,-0.453881724043929,-0.3249703474795878,0.8830402596960836,-0.08931407110556286,-0.453881724043929,ordinary
qwen3,no_agent,possessive_chain,passive,recursive,False,0.7327608045473563,0.6687692762590579,0.6007438631085885,0.7907322025614095,-0.36330511873355287,0.6007438631085885,ordinary
qwen3,causal,possessive_chain,logical,recursive,False,0.7312263105521486,0.24455444568176773,0.6260198701891082,0.7672725458291517,-0.4238261144630202,0.24455444568176773,ordinary
qwen3,inference,syntactic_do_not,logical,negation,False,0.7283782586598446,-0.48370432226825294,-0.2843711894052599,0.7923021675295279,-0.7134395592457717,-0.48370432226825294,ordinary
qwen3,inference,scope_quantifier,logical,negation,False,0.7277887789669535,-0.026979109034905958,0.4889184102877338,0.7836796487802256,-0.3686801689969229,-0.026979109034905958,ordinary
qwen3,existential_no,morphological_neg,negation,negation,True,0.7263281335421142,-0.39387546735013546,-0.30037378716108726,0.8370959151107132,0.038328636774142374,-0.39387546735013546,ordinary
qwen3,conditional,no_agent,logical,passive,False,0.7233611462548618,-0.05756332428422523,-0.08105353742572088,0.9348526838930461,0.6442049499165297,-0.08105353742572088,ordinary
qwen3,lexical_not_adj,scope_quantifier,negation,negation,True,0.7233453302151377,-0.045757680987615706,-0.5654761826586565,0.9152558450557652,0.6246607092335099,-0.5654761826586565,ordinary
qwen3,inference,no_agent,logical,passive,False,0.7221044930782381,-0.17579418967900734,-0.18043599340178362,0.951523116367095,0.6241416281140483,-0.18043599340178362,ordinary
qwen3,and_or,syntactic_do_not,logical,negation,False,0.7141371681399231,-0.5583291786522319,-0.2975903117155979,0.8302704469922739,-0.6126368230472795,-0.5583291786522319,ordinary
qwen3,conditional,get_passive,logical,passive,False,0.7134086753246772,-0.6356093878979544,-0.11337767850182595,0.8433664863901532,-0.7771711395921675,-0.6356093878979544,ordinary
qwen3,by_phrase,relative_clause,passive,recursive,False,0.7056429822537339,-0.9219272449066026,-0.8484177637623777,0.8756939356750317,-0.178601704909868,-0.9219272449066026,ordinary
qwen3,never,possessive_chain,negation,recursive,False,0.7050760401738113,-0.6220639102728249,-0.3466494554328759,0.8838594918003904,-0.12235613461633602,-0.6220639102728249,ordinary
qwen3,contrast,never,logical,negation,False,0.6985062667683268,-0.2879124551584073,0.1729501195651386,0.8473707759351587,0.09233193075932952,-0.2879124551584073,ordinary
qwen3,contrast,pp_chain,logical,recursive,False,0.6971167326419596,-0.7495864915999825,-0.1302748971346947,0.7435085126818723,-0.6125872087953016,-0.7495864915999825,ordinary
qwen3,contrast,relative_clause,logical,recursive,False,0.6965886454586715,-0.8062919709394636,-0.7024665449846778,0.7572321510961206,-0.7329161285745414,-0.8062919709394636,ordinary
qwen3,by_phrase,never,passive,negation,False,0.6929380143600498,-0.3494289469573355,-0.24361755951169656,0.9125150518657144,0.23542724973384913,-0.3494289469573355,ordinary
qwen3,morphological_neg,never,negation,negation,True,0.6903129703572711,-0.43250277113122426,-0.6368683261906566,0.8483892994696719,-0.05702517930951314,-0.6368683261906566,ordinary
qwen3,inference,morphological_neg,logical,negation,False,0.6828839807674711,-0.6178601178698783,-0.7912556522904898,0.8820773364472434,0.5672563517271098,-0.7912556522904898,ordinary
qwen3,causal,lexical_not_adj,logical,negation,False,0.677215385120538,-0.3590003664647125,0.3456964693692703,0.7768495392754975,-0.4923205146182322,-0.3590003664647125,ordinary
qwen3,and_or,no_agent,logical,passive,False,0.6714166675700549,-0.4059670185069036,-0.586356259824735,0.934366371589884,0.44303671471145417,-0.586356259824735,ordinary
qwen3,dative_passive,no_agent,passive,passive,True,0.6547637984208684,0.11735569216503998,-0.5289861569679025,0.8254957962060446,-0.3449663675456378,-0.5289861569679025,ordinary
qwen3,conditional,never,logical,negation,False,0.649803164600806,-0.6900318394235267,-0.6039925613227372,0.8733526501612089,-0.046612722221146784,-0.6900318394235267,ordinary
qwen3,causal,relative_clause,logical,recursive,False,0.6441276966192742,-0.6092640054812367,-0.42825519148941843,0.7475016637660967,-0.686861948122785,-0.6092640054812367,ordinary
qwen3,existential_no,no_agent,negation,passive,False,0.6414344298053146,-0.5742477171390857,-0.41798390956680376,0.890071867359008,-0.008559040209717213,-0.5742477171390857,ordinary
qwen3,causal,get_passive,logical,passive,False,0.6410857731949233,-0.48150271266993744,-0.5541912001740606,0.7837052944292152,-0.8335488846622514,-0.5541912001740606,ordinary
qwen3,by_phrase,syntactic_do_not,passive,negation,False,0.6310208186739702,-0.37991957833818246,-0.23023754154382572,0.8627812618238254,0.11791030421273775,-0.37991957833818246,ordinary
qwen3,and_or,scope_quantifier,logical,negation,False,0.6028656610879961,-0.527487296036275,-0.22322389630239722,0.7990436695435714,-0.47883376996360105,-0.527487296036275,ordinary
qwen3,causal,never,logical,negation,False,0.6027463613093449,-0.363058907928461,0.12110777915367608,0.8345694057243607,0.060458669792385795,-0.363058907928461,ordinary
qwen3,lexical_not_adj,no_agent,negation,passive,False,0.6002272212238464,-0.169252798980466,-0.08022181498933194,0.7958322416826256,-0.4244948301040432,-0.169252798980466,ordinary
qwen3,no_agent,scope_quantifier,passive,negation,False,0.5696173337214862,0.2975805165702531,0.6036153828440216,0.8051658111934296,-0.13042376657706514,0.2975805165702531,ordinary
qwen3,complement_clause,syntactic_do_not,recursive,negation,False,0.9731692452596548,0.8613843105154282,0.67844667002377,0.9788799389164824,0.8058506062154206,0.67844667002377,residual_stable_candidate
qwen3,complement_clause,relative_clause,recursive,recursive,True,0.972075071709788,0.7948536847306644,0.3558899311632751,0.9806521058035941,0.821643242910002,0.3558899311632751,residual_stable_candidate
qwen3,get_passive,pp_chain,passive,recursive,False,0.9703694382021594,0.7676320453526411,0.7962017199249525,0.9570745440193912,0.41825458395347515,0.7676320453526411,residual_stable_candidate
qwen3,relative_clause,syntactic_do_not,recursive,negation,False,0.9607171835672004,0.6345616269248623,0.3115167750408368,0.980822196775816,0.8188970464816411,0.3115167750408368,residual_stable_candidate
qwen3,causal,contrast,logical,logical,True,0.9507064703749407,0.8794542402900027,0.6785138561607319,0.9910055110797278,0.895765287334389,0.6785138561607319,residual_stable_candidate
qwen3,dative_passive,morphological_neg,passive,negation,False,0.9409186345763701,0.6637230189702764,0.5717748449308057,0.8934928678180695,-0.11848164202810449,0.5717748449308057,residual_stable_candidate
qwen3,existential_no,inference,negation,logical,False,0.935946346777385,0.5885356434772081,0.47944608933711014,0.920842089420824,0.17078585414062986,0.47944608933711014,residual_stable_candidate
qwen3,existential_no,get_passive,negation,passive,False,0.9344922452514932,0.5574537801397705,0.4824919089823123,0.9333754871340921,0.09567433521769537,0.4824919089823123,residual_stable_candidate
qwen3,existential_no,pp_chain,negation,recursive,False,0.9320700177122603,0.589528093464366,0.5977725144490824,0.8994763918495082,-0.11236037037605832,0.589528093464366,residual_stable_candidate
qwen3,by_phrase,contrast,passive,logical,False,0.9136789908116559,0.7468849758201379,0.6637155458519449,0.9115245092506182,-0.24387662019598164,0.6637155458519449,residual_stable_candidate
qwen3,by_phrase,possessive_chain,passive,recursive,False,0.9051700173888618,0.7627582684757971,0.9236163259844012,0.9180189418461349,0.3465841299880014,0.7627582684757971,residual_stable_candidate
qwen3,causal,morphological_neg,logical,negation,False,0.5993429111089249,-0.31130421092026705,-0.1930510032420656,0.8753440064877366,0.6160570059286979,-0.31130421092026705,stable_differentiation_candidate
qwen3,possessive_chain,scope_quantifier,recursive,negation,False,0.5906655523562889,-0.13456733706456409,0.00503013770055729,0.8691859471723553,0.42712846766391305,-0.13456733706456409,stable_differentiation_candidate
qwen3,contrast,syntactic_do_not,logical,negation,False,0.5906393683873915,-0.5671418402044442,-0.11802963483248202,0.7456157839204856,-0.8322066299359148,-0.5671418402044442,stable_differentiation_candidate
qwen3,causal,pp_chain,logical,recursive,False,0.5880804902475938,-0.7918231745426929,-0.4402255847026126,0.7317025500258326,-0.5887166145028054,-0.7918231745426929,stable_differentiation_candidate
qwen3,by_phrase,complement_clause,passive,recursive,False,0.578437247085104,-0.6580144738771084,-0.4906598327383089,0.8292578057756659,-0.09433954226883244,-0.6580144738771084,stable_differentiation_candidate
qwen3,dative_passive,scope_quantifier,passive,negation,False,0.5749674359317425,-0.598984653066671,-0.6685366464274152,0.852788810364223,-0.3215355401710453,-0.6685366464274152,stable_differentiation_candidate
qwen3,no_agent,syntactic_do_not,passive,negation,False,0.5706611226665346,-0.08222805064309596,0.22301566438344886,0.7844943637644318,-0.6662896628068311,-0.08222805064309596,stable_differentiation_candidate
qwen3,get_passive,no_agent,passive,passive,True,0.568041472472092,-0.5136397936780904,-0.8209298523976638,0.8170793100971783,-0.7601368882834556,-0.8209298523976638,stable_differentiation_candidate
qwen3,morphological_neg,no_agent,negation,passive,False,0.5664352082124668,-0.2073589378167264,-0.19801957690158217,0.8905173077718993,0.5667917846051062,-0.2073589378167264,stable_differentiation_candidate
qwen3,no_agent,relative_clause,passive,recursive,False,0.5648974854882186,-0.7789922092871543,-0.5882808411271637,0.7770405880666754,-0.7211185562462402,-0.7789922092871543,stable_differentiation_candidate
