window	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	generated_suffix
24-26-28	vehicle_tool	forbidden_definition	top_p	baseline	137	ferry	other	False	False	False	False				Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a service means that of transports transporting passengers people goods
24-26-28	vehicle_tool	forbidden_definition	top_p	baseline	137	jeep	other	False	False	False	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as a rugged robust, mobile off platform-road, capable designed
24-26-28	vehicle_tool	forbidden_definition	top_p	baseline	137	ambulance	wrong_synonym	False	False	False	False			designed to	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a mobile medical unit designed to provide emergency medical care to patients
24-26-28	vehicle_tool	forbidden_definition	top_p	baseline	137	cart	clean_synonym	True	False	False	False	transport			Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as:  pherea-shaped that carrier can that transport is container
24-26-28	vehicle_tool	forbidden_definition	top_p	baseline	137	sled	wrong_synonym	False	False	False	False			designed to	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a flat, wide surface designed to be pulled by humans or
24-26-28	vehicle_tool	forbidden_definition	top_p	baseline	137	wagon	clean_synonym	True	False	False	False	transport,propelled			Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a portable, self-propelled means of transport, commonly used
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	tram	other	False	False	False	False				Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	:A:   vehicleA with: a wheels) arrangement that
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	subway	clean_synonym	True	False	False	False	transportation			Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as a an transportation underground system system consisting that of includes trains
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	helicopter	clean_synonym	True	False	False	False	craft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a craft that is capable of vertical take-off and landing,
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	tractor	synonym_with_label_violation	False	True	False	False	machine,carry	vehicles	machine,used to	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  A machine used to pull vehicles or carry heavy loads.
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	rocket	other	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as:phericAn convey objectance through from atmosphere atmosphere.
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	canoe	clean_synonym	True	False	False	False	vessel			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a portable vessel designed for navigating through water bodies, typically consisting
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	ferry	clean_synonym	True	False	False	False	transportation			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a mode means of method transportation transportation convey thatance
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	jeep	label_violation	False	True	False	False		vehicle		Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as a rugged rugged, vehicle all designed- for specifically all
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	ambulance	clean_synonym	True	False	False	False	conveyance			Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	:  A conveyance that transports individuals requiring immediate medical attention,
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	cart	other	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as a搬运 portable means means of of transporting transporting transporting goods
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	sled	clean_synonym	True	False	False	False	transport			Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a:A: transport A system: consisting a of flat
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	101	wagon	clean_synonym	True	False	False	False	transport			Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a:  A. means of transportA. means of transport
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	tram	other	False	False	False	False				Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a:  public transit system powered by overhead cables, operating on
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	subway	other	False	False	False	False				Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as:   aA network network of of underground undergroundunder tunnels
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	helicopter	clean_synonym	True	False	False	False	aircraft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 an aircraft that:1. Utilizes wings for lift in
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	tractor	label_violation	False	True	False	False		vehicle		Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  A vehicle used for agricultural purposes, capable of pulling heavy
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	rocket	clean_synonym	True	False	False	False	aircraft			Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as: aAn means aircraft of that propulsion can method fly
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	canoe	clean_synonym	True	False	False	False	watercraft			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a portable watercraft constructed primarily from wood or plastic, and
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	ferry	other	False	False	False	False				Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a means means of of of transporting transporting transporting transporting
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	jeep	other	False	False	False	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as a a rugged rugged, and dependable off off-road-road
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	ambulance	clean_synonym	True	False	False	False	transportation			Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	:A a mobile means medical of assistance transportation that means provides
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	cart	label_violation	False	True	False	False		vehicle		Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as a a vehicle : used a for for carrying transporting carrying
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	sled	clean_synonym	True	False	False	False	transport			Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a type of transport that uses runners and is pulled by animals
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	103	wagon	clean_synonym	True	False	False	False	transport			Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a:A type means of of transport transporting that goods goods
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	107	tram	label_violation	False	True	True	False		vehicle		Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a:Tram is best described as a: railway vehicle
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	107	subway	clean_synonym	True	False	False	False	transportation			Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as a an public underground transportation transportation system system that that that
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	107	helicopter	clean_synonym	True	False	False	False	craft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	:  An aerial craft capable of vertical takeoff and landing (
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	107	tractor	label_violation	False	True	False	False		vehicle	implement	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  An agricultural implement that is vehicle-like in its ability to
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	107	rocket	other	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as: aA convey meansance for for delivering transporting delivering
24-26-28	vehicle_tool	forbidden_definition	top_p	residual_parallel	107	canoe	clean_synonym	True	False	False	False	craft,propelled			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a portable, waterborne craft typically propelled by paddles,
