combo	layers	pair	scaffold	mode	component	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	generated_suffix
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	107	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between different points.  A ferry is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	107	jeep	other	False	False	True	False				 a Answer: A jeep is commonly used as a means
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	107	ambulance	other	False	False	True	False				 a __________ for transporting patients to a hospital.  A ambulance
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	107	cart	clean_synonym	True	False	True	False	transport			 a... A cart is commonly used as a means of transport
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	107	sled	other	False	False	False	False				 a __________ for children to ride.  The sentence is:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	107	wagon	clean_synonym	True	False	True	False	transportation			 a means of transportation. A wagon is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	tram	clean_synonym	True	False	True	False	transportation			 a form of transportation. A tram is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	subway	clean_synonym	True	False	False	False	transport			 a means of transport for large numbers of people. Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	helicopter	clean_synonym	True	False	False	False	transportation			 a transportation method for people or goods. But it is not
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	tractor	clean_synonym	True	False	False	False	transport			 a means of transport in rural areas, but it's also
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	rocket	other	False	False	True	False				 a ... to reach the moon.  A rocket is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	canoe	clean_synonym	True	False	False	False	transportation			 a means of transportation for people who live along rivers. Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	ferry	clean_synonym	True	False	False	False	transport			 a means of transport between two areas that are separated by water
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	jeep	clean_synonym	True	False	True	False	transport			 a transport for a ____.  A jeep is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	ambulance	other	False	False	False	False				 a medical facility for treating injured people. - The sentence is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	cart	other	False	False	False	False				 something that moves people or goods from one place to another.
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	sled	other	False	False	False	False				 a (n) __________ for snowmobiling.  Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	109	wagon	other	False	False	True	False				 a ___. A wagon is commonly used as a **means
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	tram	clean_synonym	True	False	False	False	transport			 a means of transport in urban areas. In addition, it
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	subway	clean_synonym	True	False	True	False	transport			 a means of transport in urban areas. A subway is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	helicopter	clean_synonym	True	False	False	False	transport			 a means of transport for people and goods, but it's
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	tractor	other	False	False	False	False				 a _____ to pull a plow.  To pull a pl
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	rocket	clean_synonym	True	False	False	False	carry			 a ____ to carry people and objects into space.  To complete
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	canoe	clean_synonym	True	False	True	False	transportation			... A canoe is commonly used as a means of transportation on
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between two points. A ferry is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	jeep	clean_synonym	True	False	True	False	transportation			 a...   A jeep is commonly used as a personal transportation
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	ambulance	other	False	False	True	False				 a A ambulance is commonly used as a mobile hospital.
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	cart	synonym_with_label_violation	False	True	False	False	transport	vehicle		 a means of transport, but it is not a vehicle. 
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	sled	other	False	False	True	False				 a --.  A sled is commonly used as a means of
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	113	wagon	other	False	False	True	False				 a ___ .   A wagon is commonly used as a **
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	tram	clean_synonym	True	False	True	False	transportation			 a way of transportation.  A tram is a form of public
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	subway	clean_synonym	True	False	False	False	transportation			 a means of transportation for people to commute.  Okay, so
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	helicopter	other	False	False	True	False				 a ____. A helicopter is commonly used as a **means
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	tractor	other	False	False	True	False				 a _______ in farming.  A tractor is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	rocket	clean_synonym	True	False	False	False	transport			 a means of transport for people and goods in space exploration.  
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	canoe	clean_synonym	True	False	True	False	transportation			 a _______ for transportation. Answer: A canoe is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between islands. Answer: A ferry is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	jeep	other	False	False	False	False				 a _____ for transporting people in areas with rough terrain. Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	ambulance	clean_synonym	True	False	False	False	transport			 a _______ to transport patients to the hospital. Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	cart	other	False	False	True	False				 a __________ for transporting goods.  A cart is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	sled	other	False	False	False	False				 a(n) ______ for moving people and goods across snow-covered
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	127	wagon	clean_synonym	True	False	True	False	transport			 a means of transport. A wagon is a type of transport
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	tram	clean_synonym	True	False	True	False	transportation			 a form of transportation in many cities. A tram is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	subway	clean_synonym	True	False	False	False	transportation			 a means of transportation for people who live in __________.  
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	helicopter	clean_synonym	True	False	True	False	transport			 a transport.  A helicopter is commonly used as a transport.
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	tractor	other	False	False	False	False				 a ______ to pull a plow across a field.  Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	rocket	other	False	False	True	False				 a -? A rocket is commonly used as a **mode
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	canoe	clean_synonym	True	False	True	False	transport			 a means of transport on the water. A canoe is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between islands. Answer:  A ferry is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	jeep	clean_synonym	True	False	False	False	transportation			 a means of transportation in arid regions. Here's another
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	ambulance	other	False	False	True	False				 a __________ for transporting injured people. Answer: A ambulance
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	cart	clean_synonym	True	False	False	False	transport			 a means of transport, but it can also be a working
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	sled	other	False	False	False	False				 a (n) _______ in the snow.  Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	131	wagon	other	False	False	True	False				 a what? Answer: A wagon is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	tram	clean_synonym	True	False	False	False	transportation			 a mode of transportation, but it is not a ___. 
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	subway	other	False	False	True	False				 a form of ______. Answer: A subway is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	helicopter	other	False	False	True	False				 a ______ for transporting people.  A helicopter is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	tractor	generic_only	False	False	False	False				 a __________ for pulling heavy objects.   Okay, let
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	rocket	other	False	False	False	False				 a ( _______ ) for space exploration. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	canoe	clean_synonym	True	False	True	False	transportation			 a means of transportation across rivers and lakes.   A canoe
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	ferry	clean_synonym	True	False	True	False	transportation			 a? A ferry is commonly used as a means of transportation
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	jeep	other	False	False	True	False				 a ___ in conflict zones.  A jeep is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	ambulance	other	False	False	True	False				 a for transporting patients to the hospital.  A ambulance is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	cart	other	False	False	False	True				 a...  Okay, so I need to complete the sentence "
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	sled	generic_only	False	False	True	False				 a __________ for moving heavy objects. Answer: A sled
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	baseline	137	wagon	clean_synonym	True	False	True	False	carry			 a __________ to carry goods.  Answer: A wagon is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	tram	clean_synonym	True	False	True	False	transport			 a ______ to transport people in cities.  A tram is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	subway	clean_synonym	True	False	True	False	transport			 a means of transport in cities. Answer: A subway is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	helicopter	clean_synonym	True	False	True	False	transport			 a...? A helicopter is commonly used as a **transport
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	tractor	other	False	False	True	False				 a __________ for harvesting crops.  A tractor is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	rocket	clean_synonym	True	False	True	False	transportation			 a means of transportation for the space program.  A rocket is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	canoe	clean_synonym	True	False	False	False	travel			 a ______ to travel on water.   Okay, let me
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	ferry	clean_synonym	True	False	False	False	transport			 a ______ to transport people and goods across bodies of water. 
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	jeep	mixed_synonym	False	False	False	False	transport,transportation		device	 a transportation device in areas where regular transport is not possible. 
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	ambulance	other	False	False	False	False				 a medical  for transporting patients to a hospital.   A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	cart	clean_synonym	True	False	True	False	transport			 a means of transport for carrying goods. A cart is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	sled	clean_synonym	True	False	False	False	transportation			 a means of transportation on snow-covered surfaces. Answer:  A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	101	wagon	clean_synonym	True	False	False	False	transportation			 a means of transportation for which it is designed. So,
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	tram	clean_synonym	True	False	True	False	transportation			 a means of transportation in cities.  A tram is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	subway	other	False	False	False	False				 a ___ for transporting people in a city. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	helicopter	clean_synonym	True	False	False	False	transportation			 a means of transportation for people and goods. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	tractor	other	False	False	True	False				 a _______ in agriculture.  A tractor is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	rocket	clean_synonym	True	False	True	False	travel			 a ______ for space travel.   A rocket is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	canoe	clean_synonym	True	False	True	False	transport			 a means of transport from one place to another. A canoe
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	ferry	clean_synonym	True	False	False	False	transportation			 a form of transportation between two points, but it's not
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	jeep	generic_only	False	False	True	False				 a type of _______.  A jeep is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	ambulance	other	False	False	False	False				 a ______ for transporting patients to hospital.   Okay, let
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	cart	generic_only	False	False	False	False				 a means of transporting items from one place to another.  A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	sled	generic_only	False	False	True	False				 a type of what?  A sled is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	103	wagon	clean_synonym	True	False	True	False	transportation			 a means of transportation for what purpose?  A wagon is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	tram	clean_synonym	True	False	False	False	transportation			 a means of _______. Answer: transportation.   The
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	subway	clean_synonym	True	False	False	False	transportation			 a means of transportation in cities with high population density. Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	helicopter	clean_synonym	True	False	True	False	transport			 a transport of people or goods. A helicopter is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	tractor	mixed_synonym	False	False	True	False	machine		machine	 a . A tractor is commonly used as a machine.   
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	rocket	other	False	False	True	False				 a ______ for launching satellites into space.  A rocket is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	canoe	other	False	False	True	False				 a _______ for crossing rivers. Answer: A canoe is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between different points.  A ferry is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	jeep	clean_synonym	True	False	True	False	transportation			 a... A jeep is commonly used as a mode of transportation
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	ambulance	other	False	False	True	False				 a __________ for transporting patients to the hospital.  A ambulance
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	cart	other	False	False	True	False				 a... A cart is commonly used as a means of transporting
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	sled	clean_synonym	True	False	False	False	travel			 a __________ for people to travel across the snow. Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	107	wagon	clean_synonym	True	False	True	False	transportation			 a means of transportation. A wagon is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	tram	clean_synonym	True	False	True	False	transportation			 a form of transportation. A tram is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	subway	clean_synonym	True	False	False	False	transport			 a means of transport for large numbers of people. Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	helicopter	clean_synonym	True	False	False	False	transportation			 a transportation method for people or goods. But it is not
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	tractor	other	False	False	False	False				 a(n) ______ to pull a combine. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	rocket	clean_synonym	True	False	True	False	transportation			 a ...  A rocket is commonly used as a means of transportation
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	canoe	clean_synonym	True	False	False	False	transportation			 a means of transportation by people who live on waterways.
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	ferry	clean_synonym	True	False	False	False	transport			 a means of transport between two areas, but it is not
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	jeep	generic_only	False	False	True	False				 a type of ___.  A jeep is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	ambulance	other	False	False	True	False				 a medical __________.  A ambulance is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	cart	other	False	False	False	False				 (a) _______ for transporting people. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	sled	other	False	False	False	False				 a (n) __________ for snowmobiling.  Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	109	wagon	mixed_synonym	False	False	False	False	carry		used to	 a type of ______, which is used to carry goods from
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	tram	clean_synonym	True	False	True	False	transport			 a means of transport in some cities.  A tram is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	subway	clean_synonym	True	False	True	False	transport			 a means of transport in many cities. Answer: A subway
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	helicopter	clean_synonym	True	False	False	False	transport			 a means of transport for people and goods, but it's
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	tractor	other	False	False	True	False				 a ___ for transporting people. Answer: A tractor is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	rocket	clean_synonym	True	False	False	False	carry			 a ____ to carry people and objects into space.  Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	canoe	clean_synonym	True	False	True	False	transport			 transport by...  A canoe is commonly used as transport by people
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between two points. Answer: A ferry
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	jeep	other	False	False	True	False				 a______. Answer: A jeep is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	ambulance	other	False	False	False	True				 a Okay, so I need to complete the sentence without
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	cart	clean_synonym	True	False	False	False	transportation			 a means of transportation, but it is also a type of
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	sled	other	False	False	False	False				 a recreation for people who ... to the snow.  Okay,
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	113	wagon	generic_only	False	False	True	False				 a type of ______. Answer: A wagon is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	tram	clean_synonym	True	False	True	False	transport			 a kind of transport. Answer: A tram is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	subway	clean_synonym	True	False	False	False	transportation			 a means of transportation for people to commute.  Okay, so
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	helicopter	other	False	False	True	False				 a ____. A helicopter is commonly used as a **means
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	tractor	other	False	False	True	False				 a _______ to help plant crops.   A tractor is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	rocket	clean_synonym	True	False	False	False	transport			 a means of transport for people and goods in space exploration.  
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	canoe	other	False	False	True	False				 a _______ for fishing. Answer: A canoe is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between islands. Answer: A ferry is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	jeep	other	False	False	True	False				 a military __________. Answer: A jeep is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	ambulance	clean_synonym	True	False	False	False	transport			 a _______ to transport patients to a hospital. Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	cart	other	False	False	True	False				 a __________ for transporting goods.  A cart is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	sled	clean_synonym	True	False	True	False	transport			 a for transport in snowy areas. Answer: A sled is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	127	wagon	clean_synonym	True	False	True	False	transport			 a means of transport. A wagon is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	tram	clean_synonym	True	False	True	False	transportation			 a form of transportation in many cities. Answer: A tram
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	subway	clean_synonym	True	False	False	False	transportation			 a means of transportation for people who live in __________.  
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	helicopter	clean_synonym	True	False	True	False	transport			 a ___ to transport people.  A helicopter is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	tractor	other	False	False	True	False				 a ______ to pull a plow in farming.  A tractor
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	rocket	other	False	False	False	False				 a launchpad for space missions, but it is also able
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	canoe	clean_synonym	True	False	True	False	transport			 a means of transport across __________. Answer: A canoe
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between islands. Answer: A ferry is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	jeep	clean_synonym	True	False	False	False	transportation			 a transportation _______ in arid regions. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	ambulance	other	False	False	True	False				 a __________ for transporting injured people. Answer: A ambulance
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	cart	clean_synonym	True	False	False	False	transport			 a means of transport, but it can also be considered as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	sled	other	False	False	True	False				 a (n) _______ in the snow.  A sled
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	131	wagon	other	False	False	True	False				 a ( ) for transporting goods. Answer: A wagon is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	137	tram	clean_synonym	True	False	False	False	transportation,travel			 a mode of transportation for people to travel from one place to
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	137	subway	clean_synonym	True	False	False	False	transportation			 a form of public transportation.  Okay, so I need to
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	137	helicopter	other	False	False	True	False				 a ______ for transporting people in mountainous regions.  A helicopter
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	residual_perp	137	tractor	other	False	False	True	False				 a __________ for farming.   A tractor is commonly used
